VARIABLES= "X", "Y", "Z","P"
2.14505 3.15417 3.8765 0.245328
2.1441 3.49255 3.9674 0.275239
2.08139 4.6106 2.2678 0.0736097
2.21193 3.45598 3.84795 0.276394
2.10921 3.92088 1.82102 0.559463
6.78805 2.5222 0.168196 0.000109615
5.84741 3.01178 4.57001 0.00261606
6.87989 2.13885 0.243324 6.63627e-005
2.06859 3.96468 1.50376 0.683519
5.81034 3.19419 4.58873 0.0029238
6.01346 3.33984 0.499278 0.00194272
5.57092 3.00037 4.33321 0.0055434
5.90413 3.42087 4.06058 0.00573083
6.63276 3.64686 1.06799 0.001582
5.44655 2.76922 3.86184 0.00701153
5.59914 3.33228 4.52168 0.00560341
2.57151 6.52814 4.9069 7.77301e-007
6.09859 2.59914 0.998441 0.00256106
2.15802 6.48835 4.80783 0.0145393
2.93728 6.90785 4.40501 5.95149e-006
2.74315 6.92742 3.19498 0.0151406
5.98703 3.01733 1.27057 0.0046596
6.02341 3.68794 0.615696 0.00298956
6.12418 3.57123 0.492504 0.00194443
6.43498 3.47085 0.755214 0.00185046
5.93661 3.31454 0.387646 0.00165309
4.63595 6.36787 3.16581 0.00884818
2.92242 2.92291 4.2117 0.110045
4.48635 6.4987 3.73702 0.00690384
4.3124 5.78128 3.14345 0.0220265
5.76877 3.90807 0.38636 0.00267652
2.69145 4.33856 4.04684 0.153348
2.53356 4.17791 4.13989 0.170468
2.07936 3.3397 3.08511 0.414045
4.13163 5.88424 4.17573 0.0182486
4.47796 2.2406 3.24411 0.0127588
2.14999 6.8347 3.45369 0.0139762
4.34779 5.73749 4.37324 0.0165499
3.13838 2.14537 4.6783 0.0255121
4.1772 6.09228 3.62755 0.0173726
2.36169 6.91541 4.28719 2.95335e-007
4.50227 5.79435 4.46444 0.0116246
2.14925 6.48667 3.20517 0.202436
3.43932 6.01994 0.0690177 6.78738e-010
4.45981 6.24018 4.46657 0.00713072
3.01291 4.14684 4.42341 0.124849
2.07556 6.23225 3.03248 0.549063
3.04003 4.07694 4.57576 0.124566
3.31346 3.68613 4.43907 0.0844086
2.68919 5.80014 1.82913 0.0411899
2.98952 5.53485 2.08721 0.0586679
3.14594 6.93618 3.23582 2.52687e-007
2.29481 6.615 2.65907 0.143221
2.49351 5.61934 2.25701 0.066385
3.33532 6.9307 2.91152 0.00757798
3.22753 6.10149 4.86635 0.0109308
2.76522 6.0631 1.95998 0.0453672
3.33093 2.52144 0.245487 0.0171014
2.61053 5.76841 2.34133 0.0760418
3.48053 4.34046 4.92335 0.0292131
2.49113 6.12074 2.03075 0.0517419
6.94294 2.34051 0.155631 4.73111e-005
3.23379 3.32339 0.53102 0.0484606
2.99279 3.76934 0.596287 0.0780466
3.48525 2.19631 0.198266 0.00611179
3.07725 6.93514 2.86137 1.33946e-006
2.84797 3.11773 0.651677 0.0835826
2.9582 3.14184 0.494638 0.0641197
2.9175 3.30486 0.417717 0.0575118
2.1953 4.90461 0.180723 0.00720845
2.30594 4.25015 0.130473 0.0086939
3.15508 3.96192 1.00458 0.0859469
2.05398 3.73436 0.566012 0.0507084
2.28406 4.45129 0.521952 0.0509519
3.15196 3.75592 0.895735 0.086479
2.7738 3.66591 0.839498 0.115718
2.20192 3.8248 1.95728 0.494787
3.02501 3.00336 1.1494 0.128807
3.32557 3.35943 0.894732 0.0877055
3.31087 4.75173 1.26516 0.0673002
2.31738 4.42102 0.0584993 3.98729e-009
4.27912 3.60364 3.1932 0.0516882
2.51145 4.41602 3.70571 0.154381
2.96679 3.76507 0.807905 0.0880312
4.8162 6.91006 3.10762 0.00187663
2.15191 4.42034 2.67228 0.136798
3.57586 4.96197 4.3855 0.0472435
3.23629 4.67062 3.7873 0.0950609
5.18929 6.92606 1.45272 0.00136215
3.62465 4.33746 4.22869 0.0604658
2.09002 5.04103 2.10683 0.0514155
2.13114 3.92835 2.47996 0.283362
2.07995 4.65596 3.04226 0.550843
2.41647 5.45204 2.48312 0.08733
2.07265 4.74436 2.5465 0.0953297
3.47887 4.76775 4.49221 0.0558692
3.49018 4.4868 4.5077 0.0591465
3.7605 4.56499 4.92335 0.0145611
2.0846 4.95866 3.3668 0.498478
3.92492 4.75343 4.48039 0.0343727
5.96179 5.3928 1.32697 0.00303381
5.69244 4.3373 1.25056 0.00788013
2.324 6.16197 4.592 0.100932
2.18357 6.84983 3.71132 0.00923797
2.07479 5.90557 4.26203 0.454866
2.06575 6.28669 4.33618 0.0346444
2.51434 4.72818 2.83635 0.175114
2.47717 4.74819 3.70378 0.151358
4.81741 3.30705 2.87925 0.0172173
3.42774 2.55035 0.52645 0.0387607
2.07285 5.16555 4.25513 1.07328e-005
2.47815 4.91523 3.25908 0.187926
2.4644 4.5126 3.42319 0.173375
6.3413 2.85932 0.0725158 1.85493e-009
3.71118 2.57979 0.585406 0.0307874
3.26117 2.06562 4.66722 0.0152385
3.74504 2.64179 0.783704 0.033239
3.21166 2.21955 4.51772 0.0335253
3.04043 2.41367 4.80887 0.0383598
2.90775 2.1882 4.81836 0.0482406
3.8514 2.26932 0.317825 0.00565531
3.19523 2.37085 4.73625 0.0320423
5.75948 2.62053 1.92898 0.00534583
5.86265 2.59937 1.39893 0.00393871
6.85802 2.10434 0.819518 0.000150118
6.02587 2.86307 1.95401 0.00494211
5.65656 2.89231 1.84195 0.00725778
6.79254 4.89916 0.54301 0.000302384
5.59608 2.07793 0.0943965 0.000178946
6.60664 4.60367 0.463192 0.000646996
6.67319 2.16639 0.262462 0.000206367
3.82994 2.6473 0.467119 0.0204114
6.3854 2.29163 0.566871 0.000513308
6.72539 2.06155 0.620504 0.000136813
2.15989 6.53021 3.44207 0.0641846
2.25726 6.77298 3.55882 0.0218046
3.04312 3.9367 0.0661885 7.51332e-009
2.0868 4.02908 0.963795 0.49511
2.29101 6.92315 3.18931 0.0233681
2.05398 3.95547 0.685323 0.10388
2.54842 6.85057 3.38964 0.0220108
6.43233 3.63742 3.61996 0.00409551
6.7941 2.41185 0.443831 0.000272353
4.17206 6.5634 1.82884 0.0100537
2.44481 3.32682 0.401809 0.062954
2.29161 4.43554 0.375619 0.0468494
2.07721 4.26261 1.08543 0.542216
6.42569 3.3743 3.43609 0.0033333
6.1987 3.2249 4.09971 0.0032664
6.19144 6.06911 2.05595 0.00342635
2.82059 4.32767 0.0635206 1.24437e-007
3.13907 4.30614 0.370073 0.0278946
2.06859 4.14018 1.47276 0.636374
3.20909 4.67755 0.0965745 3.17069e-009
6.73009 2.18953 0.900707 0.00033944
5.99537 6.57215 2.64353 0.00186723
6.47588 2.91768 0.0725158 1.86003e-009
6.87638 2.55743 0.250266 0.000134935
6.81756 3.35501 0.46943 0.000348392
6.04287 6.48978 2.52742 0.00179016
5.87418 6.17221 2.52849 0.00426142
3.64305 2.68776 0.225487 0.00667481
6.07269 6.66619 2.40848 0.00141048
6.01712 6.83907 2.46384 0.00111446
6.64716 2.49214 0.23346 0.000305174
6.07954 6.35753 2.09353 0.00205186
6.21835 6.64251 2.22539 0.00126133
6.51858 2.99935 0.921294 0.00124543
6.22664 3.45094 1.18573 0.00421312
6.52614 3.32328 1.00611 0.00183363
6.21884 3.42927 0.553209 0.00165587
6.90119 6.66639 0.103196 7.11009e-006
5.77014 4.60347 0.15735 0.0007066
6.11151 5.74923 0.532975 0.00132551
2.06839 3.10096 0.284376 0.0208428
2.58292 3.79637 0.0649391 1.71606e-009
3.08657 2.0666 1.1619 0.0258421
5.79933 5.79461 0.703832 0.00163173
5.61899 5.88224 1.41738 0.00499567
5.2778 6.16537 1.45246 0.00508319
5.63986 5.72262 0.52996 0.00197815
5.7481 3.49327 0.0704875 7.97568e-009
6.04414 6.31375 3.49226 0.00223191
3.4948 3.96682 0.0750995 5.31024e-008
6.05211 6.45445 3.06199 0.0025421
6.41762 6.13254 3.39406 0.00203203
6.58816 6.28693 3.25726 0.00139923
6.45511 6.45367 4.0506 0.00122726
6.51221 6.53381 3.76894 0.00122382
6.86769 6.92295 2.50113 0.000170978
6.48007 6.63659 3.50111 0.00111057
6.93042 5.62962 1.51696 0.00027049
5.03685 6.7532 3.04374 0.00230345
6.63137 6.4345 3.61983 0.000935458
2.21666 6.50828 1.50989 0.00576027
2.13668 6.80856 1.5371 5.94393e-008
3.77079 4.72863 0.514788 0.0209816
3.38678 4.28944 0.749001 0.0476146
4.57314 5.8791 4.92227 2.21092e-007
3.68281 4.3169 0.582733 0.0275962
3.13863 4.45326 0.696915 0.0490699
3.42328 4.7638 0.577765 0.0320321
6.457 6.85574 3.87514 0.000318055
3.75855 4.44156 0.496481 0.0206015
2.36894 6.87479 1.02121 0.00351918
2.15404 4.67733 2.41152 0.0991164
2.16316 4.44368 4.55133 0.304502
3.5242 6.63335 3.08453 0.0166106
3.6861 6.91891 2.23087 0.00578125
2.22227 4.38963 4.44829 0.218854
2.14639 4.37921 2.14732 0.180009
3.93008 6.92241 2.6581 0.0055827
3.66707 4.58074 0.419172 0.0204861
2.21365 4.32249 2.30186 0.173477
2.99366 6.90125 2.62251 0.0111309
2.23869 4.57996 2.51161 0.133555
2.07884 5.65781 2.5756 0.0751799
2.46566 4.37951 2.36135 0.166025
2.39906 4.58865 2.50645 0.13409
3.15746 3.69881 0.529562 0.0587995
3.2899 2.94331 1.99723 0.106788
2.90452 3.6591 0.495949 0.0674219
2.43233 3.95966 0.698687 0.135266
2.11004 6.87498 4.66394 0.00304212
2.45129 3.70306 0.616596 0.0985511
2.62589 3.32879 0.781718 0.122557
4.97181 2.4854 1.14956 0.00754363
2.23557 6.4457 4.48639 0.0323507
4.75529 2.81832 0.792884 0.0109188
5.07601 2.87592 0.724816 0.00674432
2.0785 5.39368 4.00261 0.512942
4.7072 2.4704 1.06073 0.00920456
2.35996 6.71656 1.53059 0.00746613
3.74194 6.93008 3.79902 0.00586848
3.052 6.92511 3.90806 1.24376e-006
3.1572 2.60298 2.22972 0.0933516
3.83305 5.19635 4.91607 0.00984084
5.13912 6.32602 4.92421 2.0513e-007
2.38542 4.54829 4.71584 0.302104
2.72377 2.65019 2.49132 0.144626
2.82281 2.53378 2.36125 0.122368
4.72092 6.81269 4.84267 0.000789213
2.90799 2.82594 2.82034 0.119523
2.7136 3.07519 2.91391 0.139574
3.45765 2.79555 3.93908 0.0580405
6.37353 6.57593 4.92709 0.00026631
3.28008 2.89917 4.25029 0.0651692
2.87861 3.03933 3.84126 0.121421
6.44578 6.84215 4.10644 0.000335676
3.50953 3.0369 4.52417 0.0482617
5.31122 6.42363 3.9084 0.00406873
4.90621 6.83495 3.7053 0.00147983
5.29834 6.83992 4.84237 0.000218216
6.92336 6.38733 3.91266 1.64897e-008
3.0202 3.05073 4.59412 0.105426
5.7486 6.9286 4.23529 0.00036416
2.91822 3.19355 4.3562 0.12799
3.03086 3.34707 4.47157 0.119231
5.64013 4.17736 0.542027 0.00377732
5.95253 4.00563 1.123 0.00608621
5.90593 4.01167 0.292562 0.00128749
6.16972 6.90934 2.54833 0.000724847
2.20889 4.60275 4.26097 0.0698555
6.92965 6.81589 2.55579 0.000157324
6.05065 3.82667 1.02323 0.00499302
4.22851 6.92785 2.06212 0.00440272
6.17547 3.95537 0.589837 0.00221178
6.62648 6.82526 1.54986 0.00028615
6.17264 4.144 0.606755 0.00225608
6.0666 4.01409 0.290787 0.00128124
2.55165 5.91684 0.645438 0.0100508
2.50106 5.89071 0.811798 0.0129617
2.3082 2.53118 4.43151 0.108371
2.05268 6.84388 1.35633 1.26209e-008
2.68928 2.68865 4.45567 0.109288
2.57129 2.4196 4.39601 0.116723
2.37663 6.73232 1.14555 0.00420455
3.50664 6.92705 0.673696 0.00199522
2.29677 2.54824 4.25338 0.0957059
2.46884 6.93714 0.890826 0.00230471
2.17873 6.27125 0.8708 0.00319914
6.39466 6.01686 4.05795 0.00175507
6.71325 6.93405 1.60182 8.20765e-010
2.91697 6.36392 0.068543 5.79222e-009
4.1154 6.76191 1.67127 0.00551853
6.43044 5.40815 3.64171 0.00329162
5.91866 5.76102 4.53122 0.00255701
6.22167 5.25458 4.07577 0.00356046
2.15635 6.56492 0.130683 0.000414517
6.25549 5.44293 3.74779 0.00391113
2.94133 5.8973 0.0639458 1.82388e-008
3.02346 6.9162 1.24351 0.00555274
2.89822 4.40256 4.02534 0.135943
2.15525 6.85662 2.89549 0.0590159
3.436 6.89933 2.42242 0.00863712
3.13026 4.46833 4.48316 0.0973501
2.79926 4.74347 4.49124 0.125655
2.54318 4.65602 4.14426 0.142615
2.75703 4.30948 4.4029 0.163771
6.8233 5.23725 3.99284 0.0013286
5.16099 6.93628 3.32505 0.00121514
2.60398 4.35312 4.55988 0.207334
5.29964 5.92542 4.91309 0.00161413
3.10159 4.68204 4.17755 0.104772
3.35275 6.35118 3.85214 0.0260546
3.21793 6.19812 4.22002 0.0347129
5.89867 6.16625 4.73069 0.00112571
6.91093 6.11545 3.58496 6.81536e-009
3.51239 6.08232 4.39123 0.0203138
3.53299 6.35247 3.97174 0.0238771
5.80162 6.44669 4.74649 0.000942978
3.79723 6.41453 4.09975 0.0167348
3.82185 6.45967 4.25053 0.013934
6.24257 6.91471 3.01109 0.000641887
5.75176 6.92791 3.72578 5.71571e-009
3.21098 6.59585 4.20531 0.0147182
3.27036 6.5031 4.04434 0.0224554
5.2179 6.84998 3.21024 0.00186184
5.78238 6.20914 4.90538 0.000879131
6.14159 2.62654 2.89716 0.00356383
5.76532 2.8684 3.06982 0.00713812
5.72117 4.46924 2.59689 0.00961148
5.32617 2.51986 2.70522 0.0098336
6.11743 3.34145 3.18174 0.00589385
6.91696 6.47039 4.16233 0.00024984
5.72791 2.81335 2.6765 0.00719121
6.92082 5.6595 4.9497 0.000122253
6.41696 2.07518 2.08158 1.0487e-008
5.60043 2.07269 2.85485 2.14448e-008
5.01034 6.47293 1.01839 0.00441605
5.88514 2.78277 2.56636 0.0057421
3.0175 5.15402 3.96898 0.0967347
2.72434 4.39634 2.70388 0.15273
2.53728 4.54525 3.60338 0.157141
2.4728 4.82974 4.03321 0.138681
6.5041 2.93313 4.93057 6.47744e-009
6.70517 2.06243 2.17121 1.86023e-009
2.60929 5.45067 3.54299 0.128371
4.39653 2.48741 1.01022 0.0152753
4.44284 2.4981 0.893196 0.0117901
4.19857 2.79175 0.513971 0.0143034
6.92651 6.31963 2.77235 6.12803e-009
4.33556 2.84219 0.912008 0.0217427
4.33356 2.58744 1.13096 0.022789
4.18532 6.92785 1.91664 0.00336862
4.07273 2.8711 0.616317 0.0220227
4.15277 2.89677 0.826038 0.0293921
3.34809 6.09748 3.35745 0.0428298
3.26951 6.28089 3.70997 0.0436369
6.93384 4.79809 0.258016 7.03955e-009
6.7839 4.98023 0.694321 0.000391089
6.83678 5.16088 0.188909 5.4929e-005
6.7391 4.73043 4.83805 0.000502235
6.9248 4.23623 2.27049 0.00120224
2.28519 5.81439 1.10036 0.0127711
2.87124 6.48185 3.49902 0.0421066
2.95528 6.61704 3.42351 0.028222
3.37509 6.52916 3.54059 0.0242404
3.1508 6.54523 3.2105 0.0304959
2.19298 5.94821 1.14781 0.00770687
6.93923 4.59571 4.66986 0.000417591
3.37644 4.64397 4.40544 0.06912
3.02368 5.30204 4.27496 0.0774626
2.79067 4.70761 4.08669 0.128306
6.94825 4.92527 4.34717 0.000464957
2.80208 5.16617 4.16893 0.12017
6.91593 3.38831 4.9039 0.000237867
6.34245 2.06943 3.66154 5.32282e-009
5.83446 4.58623 4.06387 0.00679134
5.71045 4.54653 4.21146 0.00711564
6.55714 3.19172 4.93814 0.000269129
5.95573 4.3515 4.23035 0.00555997
6.23449 4.7308 4.52636 0.00255428
6.92603 3.09877 4.45905 0.000300291
4.47752 3.1872 0.635423 0.0129515
4.48895 3.34379 0.358174 0.00794983
6.9223 3.62667 4.69665 0.000355465
4.46924 3.78334 0.638176 0.0154347
4.22932 3.76878 0.586389 0.0221437
5.58383 4.87179 4.91955 0.00252628
5.97291 5.12644 0.226853 0.000842764
6.93162 4.08874 0.641495 5.47155e-009
6.92273 3.75516 1.54827 0.000977919
4.46565 3.52448 0.35552 0.00780148
5.66779 2.4521 0.447998 0.00143597
5.24078 2.09711 1.80686 0.00422212
6.91217 5.44851 2.36356 0.00094662
3.40741 4.21392 0.126027 0.00976209
6.28846 2.95743 0.494359 0.00138217
5.73746 2.69954 0.99362 0.00390975
3.68508 3.78415 4.91107 0.0203039
4.06167 2.08672 3.34097 0.0108571
2.25136 6.17959 0.776711 0.00611664
3.41119 2.082 3.42888 0.022244
6.1687 2.67415 0.563957 0.00120353
2.12218 2.88687 1.47057 0.538499
5.96775 2.493 0.434462 0.00099147
4.0054 2.95696 4.91998 5.2022e-007
3.80091 3.22972 4.91284 0.0144056
3.93214 3.42913 4.60123 0.0265408
4.18932 3.40234 4.92834 0.00964669
4.58579 2.07116 3.62839 0.00504054
4.80307 6.03366 2.42105 0.0117529
4.7149 6.12466 2.29132 0.0107425
4.3898 3.21068 4.93546 2.27476e-007
4.20064 5.89074 2.02023 0.0207412
3.89129 3.67931 4.91943 0.0146908
2.29684 3.13309 1.4286 0.388131
3.82376 2.08222 3.61793 0.0122532
2.08312 3.75556 3.0364 0.18
4.10793 4.46035 1.23595 0.038357
5.60198 6.04646 0.864307 0.00251619
5.39436 5.92596 0.57326 0.00245322
3.74447 2.09412 2.60985 0.0165943
2.39772 6.01524 0.757885 0.00787193
2.4437 2.61367 2.6306 0.142545
5.54548 6.24978 0.773232 0.00192472
5.0375 6.44121 0.789559 0.00319294
6.35219 2.07518 2.22658 1.05178e-008
6.93036 4.03797 1.68188 1.45182e-008
6.9407 3.30795 2.43207 0.000842163
5.4524 6.09746 0.500615 0.00174738
6.92105 2.10129 4.15164 6.85556e-005
4.13359 2.07214 0.306773 0.0026126
5.29806 6.38255 1.41944 0.00418421
4.55933 2.07906 0.160986 3.47341e-008
2.08788 2.18335 0.247452 0.0651227
6.61527 6.56727 1.74149 0.000637977
3.5219 2.24811 0.718444 0.0192593
2.94448 2.16675 0.189849 0.0119522
4.90858 4.59975 0.16369 0.0014928
5.38378 6.37196 1.72503 0.0039883
2.74197 2.17711 0.686561 0.046487
6.2393 5.74569 1.61737 0.00245982
6.26397 2.50691 2.34624 0.00242003
5.64551 2.62614 2.75472 0.00686383
4.48263 3.58875 3.75153 0.0326416
2.62578 2.11264 0.898771 0.0853464
3.05057 2.0666 0.984333 0.0335328
2.96896 4.16049 0.346814 0.0549695
6.16323 2.98277 2.59279 0.00480939
2.07485 2.43072 0.706182 0.193638
6.50489 2.56801 2.49346 0.00159818
4.22807 2.39442 0.457071 0.00787559
4.1719 2.51987 0.0758091 7.91345e-010
6.5528 2.68723 2.5822 0.00187101
6.51061 2.46059 2.61675 0.00153655
6.36165 2.46993 2.499 0.00172958
6.24902 2.5669 2.48976 0.00258341
6.28127 2.51561 2.8862 0.00300976
3.68437 2.1646 0.75252 0.0141973
2.80454 2.25482 2.45961 0.0666574
6.74627 6.56575 1.91502 0.000533251
4.90089 2.19401 4.7972 0.00183662
6.43744 2.73541 2.68891 0.00228497
6.19134 5.08845 0.487626 0.00134508
4.29462 2.09094 4.41785 0.00490086
6.43663 5.19122 0.958285 0.00152407
5.98739 5.65398 0.432266 0.00112834
6.40539 2.07194 1.64687 0.000560679
4.40538 2.07546 1.47017 0.00607062
5.54791 5.53944 0.353871 0.0014201
5.8539 5.29811 0.748194 0.00274249
6.16125 5.33658 0.9992 0.00231681
2.2815 3.7936 0.974403 0.26694
4.0605 2.09552 2.37705 0.0132607
5.88615 5.74242 4.73074 0.00188948
5.70363 5.98527 4.71163 0.00198145
5.23707 6.57207 4.92947 0.00051666
5.62399 6.27451 4.90538 0.000893515
5.4705 6.83207 4.72127 0.000201644
5.82197 6.13558 4.53986 0.00210103
5.6213 6.5517 4.92877 0.000653729
5.2186 6.72998 4.92947 0.000206055
5.7997 5.85847 4.80625 0.00157611
6.08329 6.15907 4.5627 0.00167561
2.89455 4.34575 4.91379 0.111854
3.45639 3.92257 4.93561 0.0264343
5.15629 3.57548 4.48826 0.00985754
2.1297 4.49215 4.34781 0.0519298
5.16892 3.81781 4.55494 0.0099016
5.19218 3.43732 4.37795 0.0108145
4.76682 3.47571 4.36322 0.0185532
2.32161 2.65699 3.76745 0.164357
2.59477 4.66067 2.67911 0.152233
5.48101 4.17567 4.12017 0.0105699
4.63587 2.50937 1.47126 0.0156663
2.07611 4.30574 3.97343 2.28707e-006
5.52153 2.71699 1.48318 0.00731629
6.48733 4.6527 1.74244 0.00370848
5.11333 2.96998 1.53315 0.0122542
2.29013 5.22906 4.91834 0.46462
2.08673 4.56531 4.9132 0.706474
5.23172 4.70405 0.232986 0.00140694
6.27904 4.48335 3.90621 0.00470912
5.89003 2.15276 4.30656 0.000468775
6.94327 2.81247 4.81747 9.69956e-005
4.96473 2.41526 1.33119 0.00790052
4.79443 2.51585 2.04852 0.0158067
6.92926 3.917 3.57067 0.00101965
4.90819 2.60775 2.17253 0.0146017
6.91336 3.3791 4.07697 0.000908097
6.03096 4.95248 4.93105 0.0013376
6.75193 3.12999 4.19777 0.000930708
5.48335 3.46312 1.14364 0.00899616
6.39675 2.06885 4.50842 4.76526e-009
6.54457 6.85333 1.86332 0.000236696
4.05185 3.86364 4.58381 0.0292826
3.92357 2.84588 4.18444 0.0333197
2.17916 3.58214 1.39149 0.522683
4.69369 3.09639 0.474403 0.00663557
3.68317 4.87802 4.91226 0.0163852
3.51611 2.52163 3.77991 0.0492667
4.28556 5.07838 4.9112 0.00746052
4.28317 6.50329 4.5229 0.00594199
2.69114 5.73517 1.67839 0.0401403
4.16305 6.92122 3.59658 0.0037088
4.83706 5.16615 4.74975 0.00656803
4.36233 2.41011 2.75187 0.022324
4.40488 6.60675 1.98281 0.00793327
3.63554 2.6173 3.63404 0.0467654
3.73112 2.77131 4.18869 0.033982
6.34266 4.78934 2.26571 0.00542759
2.25846 6.54266 4.64496 0.0161548
2.87876 6.51992 4.721 0.0106438
3.13105 5.17424 4.92112 0.0298847
5.43217 5.56174 0.938705 0.0052279
5.64145 4.89175 0.903471 0.00390679
5.42023 6.01492 1.80879 0.00583586
6.24952 4.73871 1.51103 0.00361688
6.32255 4.39828 1.8856 0.00543344
6.87269 5.18753 4.40113 0.000808392
5.90342 5.52896 4.92449 0.00157097
6.59332 3.37136 3.80404 0.00199182
6.89379 5.58571 3.8144 0.000973553
5.39274 2.84272 1.40756 0.00921413
4.98208 2.14267 2.62952 0.00507558
2.76673 5.69999 3.65507 0.0914324
3.03024 5.5101 2.26974 0.0603407
5.38661 2.06328 3.66516 0.00149377
3.23659 5.79708 3.10049 0.0541204
2.76759 2.42126 4.74325 0.0877484
2.58591 6.24053 3.05529 0.0943079
2.60908 2.07389 4.04724 0.0654302
2.60183 5.93274 2.90813 0.108512
2.0648 2.87242 3.73686 0.485876
2.98114 6.07354 3.17296 0.065085
2.26597 3.54778 4.91996 0.546986
2.91046 6.42591 2.27314 0.0407725
2.81591 6.30712 2.33596 0.0513878
3.38615 6.40254 2.61743 0.0315702
3.26403 6.41976 2.30663 0.0293599
5.6854 4.51985 0.395331 0.00250284
2.88494 6.14745 2.24519 0.0443821
3.23197 6.143 4.41328 0.0295922
2.13337 3.31046 3.7579 0.249291
2.63452 3.78477 3.8696 0.193828
3.5666 6.22537 4.49155 0.0153474
3.60831 6.13162 3.76149 0.0307912
6.92722 4.91597 3.9424 0.001085
3.95592 6.20201 4.53509 0.0108189
4.29618 6.92486 3.95896 3.89604e-008
3.58314 5.9418 4.49777 0.0227573
3.79814 5.70642 4.16205 0.0296253
4.14002 5.94567 4.39181 0.0145435
4.81497 4.24322 4.76415 0.00912655
5.76317 5.10719 4.88915 0.00227053
5.96956 4.32965 4.93114 0.000840356
5.57959 6.55628 3.74656 0.00268084
4.73751 6.93425 2.51352 0.00213103
3.79675 5.70684 4.39542 0.0283828
5.00817 6.91434 3.811 0.00114031
2.45274 4.11565 2.36973 0.206024
5.14526 4.71506 4.94495 0.00327336
2.59473 4.33058 3.2102 0.170818
6.04792 6.10961 4.74563 0.00103169
2.54643 4.66224 2.22979 0.128978
5.80339 6.07079 4.81836 0.00124136
5.94821 6.56251 4.84111 0.000519229
2.52848 4.17285 1.80338 0.266581
6.89625 6.34094 4.6671 0.000204297
2.74627 6.83705 3.83377 0.0156371
2.5534 4.24838 2.4159 0.171511
2.11982 5.78706 4.84306 0.10123
2.76389 4.56746 4.9169 0.102591
2.89664 4.98144 4.92908 0.0444422
4.98242 4.48969 0.244245 0.00308494
4.4802 4.47934 0.322058 0.00679651
2.07479 5.73825 4.23328 0.553187
4.76493 4.756 4.62381 0.0111745
2.17213 5.05816 4.91834 0.430785
4.05389 4.60305 0.572271 0.016958
2.07826 4.99198 3.81201 0.422147
3.70494 5.15525 4.75347 0.0185434
4.66536 4.53721 0.591315 0.011395
4.48153 4.25653 0.838478 0.0189129
4.29287 4.30669 0.57619 0.0205905
3.51686 6.81794 2.62863 0.0123164
4.25211 4.50323 0.316511 0.00853068
2.28852 2.29427 3.6404 0.168373
2.46967 2.28736 3.667 0.167039
6.76935 3.67851 3.23749 0.00188192
5.00453 4.08037 0.820078 0.0104036
6.22234 3.55281 3.97707 0.00367719
6.17563 3.15829 3.6292 0.00449352
6.54438 3.52565 3.87883 0.00258328
6.45716 3.6775 3.78461 0.00368236
2.07311 5.94585 2.27658 1.19095e-005
6.51527 3.78904 3.49431 0.00348331
2.42618 2.62778 3.25732 0.129311
5.60646 2.26235 0.402496 0.00094497
2.43618 6.43598 3.25045 0.079606
2.06241 6.73386 0.467811 2.12801e-008
3.06726 6.7814 3.58718 0.0170269
2.0737 6.58427 3.31748 0.0741255
2.26742 6.04169 3.32541 0.0920058
5.89238 2.58283 0.343514 0.000987233
5.81584 2.23732 0.594014 0.0011163
5.94805 2.17053 0.527619 0.000731843
2.14304 2.77672 0.621011 0.139677
2.10876 3.64308 0.890303 0.212852
6.01418 2.43469 0.135634 0.000325722
6.07062 2.30266 0.238575 0.000478129
2.51796 2.07965 2.34717 5.46988e-006
2.065 4.24089 2.09482 0.233235
2.06726 4.18368 2.73495 0.104374
6.54615 5.67971 0.527601 0.000596262
2.08128 3.49632 2.66308 0.116116
6.08466 5.87928 0.339158 0.000761668
2.20479 6.87091 1.72505 0.00355259
3.21339 6.80258 0.177929 0.000354023
6.00348 5.76327 0.340867 0.000864631
6.15306 5.60034 0.577041 0.00125375
6.84934 6.63396 1.61729 0.000286885
6.31868 5.50393 0.212206 0.000394567
6.14171 5.61601 4.46536 0.00241978
5.59955 5.75052 4.31097 0.00392623
3.26626 4.71446 4.10238 0.0887527
2.55181 2.14925 3.03302 0.281642
2.0619 5.46645 0.337604 0.00359004
