VARIABLES= "X", "Y", "Z","T"
1.19342 1.96985 0.855271 23.2185
1.58121 1.44317 0.676958 7.74243
1.89602 1.15859 0.582652 1.16154
1.80701 1.08997 0.517541 1.31965
1.89156 1.12763 0.498635 0.99118
1.88477 1.12206 0.570795 1.07845
1.79808 1.11061 0.54564 1.59657
1.15459 1.61948 0.254519 24.9102
1.22672 1.68858 0.125061 28.5951
1.31586 1.65026 0.174174 20.0595
1.10935 1.70017 0.113485 56.3791
1.11008 1.79455 0.277858 35.8044
1.12976 1.76616 0.289458 31.7926
1.13515 1.67316 0.0967997 51.6437
1.13789 1.74563 0.17551 41.308
1.09843 1.76459 0.445424 25.8247
1.20728 1.61109 0.920969 28.854
1.10148 1.8286 0.417882 37.7466
1.10034 1.71809 0.346549 24.9598
1.09015 1.65649 0.982841 119.154
1.09998 1.67528 0.35911 20.509
1.10076 1.68529 0.430914 19.6078
1.12626 1.98459 0.886472 49.7122
1.07055 1.97861 0.978614 237.24
1.15646 1.6966 0.453109 21.1962
1.89009 1.30293 0.842753 1.14461
1.84827 1.22061 0.879186 0.955142
1.16231 1.79467 0.919505 50.2928
1.29256 1.98595 0.761921 6.72275
1.88678 1.24786 0.711925 1.54894
1.90064 1.17088 0.775307 1.03255
1.52634 1.98514 0.375069 1.68197
1.11373 1.88472 0.229573 58.0373
1.17416 1.28791 0.587481 22.6618
1.74465 1.08751 0.551537 1.91298
1.31111 1.08978 0.984185 4.43054
1.51372 1.47341 0.533207 9.55963
1.69321 1.0916 0.565931 2.41812
1.6741 1.10974 0.567139 2.71198
1.59072 1.4686 0.258299 5.68942
1.76855 1.10929 0.560988 1.81223
1.28424 1.25472 0.94455 12.602
1.28315 1.16455 0.983453 7.66657
1.02731 1.21494 0.939368 166.123
1.74431 1.15253 0.637767 2.56846
1.0459 1.42678 0.430148 7.54927
1.71165 1.11447 0.646858 2.23752
1.56136 1.14965 0.795876 4.64425
1.552 1.16069 0.899768 3.62493
1.53909 1.234 0.903278 4.5334
1.79844 1.67043 0.96652 0.606106
1.50821 1.51476 0.944385 4.04864
1.56772 1.25416 0.906481 3.76038
1.6064 1.22164 0.911188 2.76349
1.35835 1.03056 0.663334 7.25976
1.81648 1.01513 0.885891 0.264799
1.8309 1.73243 0.982807 0.381322
1.59171 1.14758 0.84715 3.30061
1.01483 1.32835 0.672719 6.88456
1.37179 1.14649 0.981239 3.65345
1.62824 1.16527 0.904495 2.02851
1.43487 1.1186 0.877652 7.15075
1.48843 1.18032 0.192557 6.05202
1.01647 1.01654 0.706731 237.116
1.85217 1.8725 0.973723 0.363492
1.44204 1.10759 0.142616 5.5597
1.54412 1.122 0.117459 2.63076
1.9341 1.93604 0.627518 0.382471
1.85363 1.58798 0.983476 0.346581
1.29456 1.15342 0.609279 18.6633
1.15863 1.37198 0.602991 17.9583
1.18793 1.21769 0.554962 24.8835
1.37448 1.12741 0.481189 11.0967
1.70658 1.6783 0.964285 1.08239
1.45968 1.16182 0.415626 7.56333
1.7518 1.98564 0.702206 0.493227
1.55096 1.17799 0.665547 6.46855
1.64391 1.1071 0.520346 3.21617
1.29989 1.47185 0.826633 18.8042
1.71978 1.98485 0.481502 0.713666
1.44042 1.38117 0.189708 8.34494
1.64418 1.83945 0.509743 4.72894
1.60451 1.84492 0.672764 4.47306
1.67273 1.89904 0.540546 2.9934
1.46616 1.98548 0.634073 2.77339
1.71404 1.90192 0.604158 2.59486
1.01523 1.46432 0.442386 5.26685
1.22274 1.5346 0.902699 25.4131
1.9412 1.01342 0.781899 0.165183
1.88804 1.02139 0.960748 0.119585
1.98536 1.5218 0.871618 0.336985
1.24671 1.52039 0.883618 23.0232
1.18905 1.54782 0.823201 27.4408
1.15297 1.42616 0.832641 34.5851
1.52131 1.51903 0.736313 8.30658
1.13318 1.4866 0.839625 33.4071
1.211 1.59431 0.706231 20.7187
1.74045 1.24086 0.986021 0.489931
1.34454 1.48557 0.878626 14.7542
1.26946 1.44136 0.850672 23.2001
1.53303 1.12841 0.912643 3.21984
1.15973 1.54262 0.751204 23.945
1.78851 1.82568 0.90987 0.933553
1.74144 1.98564 0.74055 0.715161
1.73344 1.01352 0.611431 0.495811
1.8082 1.15511 0.955735 0.540156
1.71404 1.11369 0.984607 0.442942
1.76088 1.71971 0.871461 2.12035
1.72409 1.71035 0.877023 2.55891
1.44344 1.0458 0.946951 2.49464
1.77989 1.73082 0.890999 1.50933
1.78125 1.79821 0.819418 1.74318
1.35404 1.29037 0.985709 4.19779
1.76939 1.59954 0.523612 3.53575
1.71237 1.8216 0.882835 2.13658
1.91427 1.73474 0.738692 1.11821
1.81313 1.69566 0.705969 2.22879
1.79292 1.0161 0.790584 0.395347
1.41128 1.01659 0.720433 3.2597
1.89302 1.67452 0.695756 1.63377
1.91284 1.68505 0.733681 1.252
1.88935 1.77068 0.696561 1.4031
1.01603 1.50208 0.716232 6.55925
1.83639 1.51034 0.675998 2.12207
1.88591 1.5004 0.591846 1.68752
1.56453 1.43246 0.859173 5.20297
1.53077 1.96515 0.9496 1.13788
1.69081 1.84429 0.900043 1.80813
1.76412 1.98355 0.798215 0.539719
1.80509 1.31852 0.37223 2.33596
1.50306 1.12123 0.61541 6.33093
1.75462 1.42132 0.597069 4.05726
1.60671 1.15065 0.539262 4.62426
1.57232 1.11259 0.481866 4.35864
1.65212 1.82825 0.919615 2.25865
1.6499 1.98201 0.411728 1.33254
1.44681 1.41249 0.678994 11.0753
1.51778 1.16053 0.609472 6.96772
1.74448 1.89698 0.984017 0.382263
1.80798 1.37057 0.624486 2.64777
1.7918 1.95042 0.751579 0.74176
1.59178 1.09269 0.504788 3.97534
1.59121 1.09461 0.452396 3.8533
1.66878 1.14706 0.557113 3.48823
1.5826 1.09408 0.609817 3.75378
1.53229 1.97985 0.917404 1.30523
1.52112 1.93426 0.867799 3.06753
1.60624 1.11077 0.527571 4.17326
1.66676 1.94637 0.986125 0.298035
1.34969 1.27919 0.783475 18.1137
1.02299 1.02485 0.072243 212.475
1.10103 1.17192 0.0241324 54.7938
1.12511 1.12033 0.615125 54.347
1.34362 1.46024 0.0439337 6.50449
1.01491 1.21685 0.29702 12.574
1.1383 1.14817 0.649643 45.4003
1.10164 1.1991 0.674773 38.6947
1.01648 1.1301 0.148699 42.347
1.0794 1.31443 0.273985 18.4849
1.20473 1.0149 0.3017 12.9989
1.03819 1.04436 0.227836 160.286
1.53542 1.11433 0.199475 4.13897
1.46712 1.18264 0.739353 8.54449
1.19929 1.16788 0.597721 28.434
1.14802 1.13611 0.589703 44.7052
1.69786 1.09637 0.67449 2.09396
1.89495 1.27085 0.431813 1.47762
1.86467 1.26983 0.379499 1.63906
1.86776 1.23046 0.367474 1.47331
1.27405 1.51794 0.015283 6.82893
1.5912 1.0939 0.549374 3.6836
1.8733 1.1652 0.489426 1.41249
1.86462 1.22139 0.403454 1.46196
1.83791 1.25784 0.498425 2.27829
1.51033 1.01638 0.521992 1.8262
1.48824 1.95495 0.31069 3.34846
1.01792 1.34491 0.225582 11.2549
1.82585 1.40158 0.302269 2.41484
1.64697 1.17563 0.469389 3.94574
1.96553 1.65485 0.11663 0.370009
1.58315 1.9 0.166055 3.23881
1.01659 1.6607 0.283625 11.4885
1.59222 1.87923 0.13446 2.81049
1.20437 1.43961 0.984909 16.2982
1.37634 1.08656 0.118886 5.40442
1.28703 1.55674 0.015283 6.79838
1.19948 1.40517 0.179781 24.9319
1.49418 1.88441 0.140371 5.08647
1.46292 1.83702 0.0989507 6.27804
1.48851 1.85136 0.114106 5.6744
1.01517 1.70741 0.444931 7.32323
1.72178 1.98596 0.343084 0.632335
1.0466 1.95723 0.0439957 227.253
1.18948 1.66238 0.0348826 27.311
1.0152 1.88716 0.190644 63.9043
1.42873 1.82992 0.163129 10.344
1.12305 1.86154 0.0424968 65.7644
1.55589 1.82429 0.0927726 3.97927
1.51749 1.9005 0.153793 4.19057
1.30768 1.08667 0.0864715 6.53058
1.25944 1.49905 0.506671 15.5058
1.03081 1.52659 0.0388055 160.395
1.02139 1.88799 0.0393061 205.131
1.7023 1.11677 0.381696 2.27285
1.04666 1.58361 0.295088 12.2977
1.70871 1.15349 0.373033 2.76054
1.09771 1.90488 0.146446 81.3885
1.62087 1.06356 0.353699 2.11493
1.136 1.62139 0.986141 39.6096
1.24017 1.19612 0.901888 25.5966
1.63029 1.11132 0.320424 2.91358
1.6088 1.11226 0.427313 3.69256
1.01704 1.7439 0.917137 74.0576
1.87421 1.70435 0.240505 1.45354
1.18294 1.48596 0.391396 15.2046
1.38616 1.53949 0.104536 9.62531
1.43308 1.36326 0.123124 6.96503
1.19322 1.17815 0.198992 24.977
1.31289 1.33304 0.984592 4.89065
1.26774 1.44558 0.154943 19.0526
1.01463 1.52949 0.913647 58.4777
1.15864 1.53287 0.985462 22.5491
1.01422 1.28801 0.983495 242.569
1.26933 1.76024 0.139756 25.7384
1.52542 1.47394 0.0302506 2.92373
1.19141 1.46194 0.195744 24.6205
1.42379 1.41803 0.182196 9.63445
1.31616 1.02969 0.105853 4.69504
1.35487 1.52399 0.122181 11.8185
1.0727 1.42864 0.751105 20.485
1.04504 1.87093 0.149277 66.5284
1.05123 1.89635 0.0824044 128.649
1.09519 1.92727 0.0844068 115.507
1.08837 1.93464 0.16819 113.948
1.03081 1.8923 0.163258 80.4386
1.06239 1.89596 0.571997 69.1568
1.07803 1.88178 0.136976 74.6284
1.36039 1.0307 0.139445 2.96628
1.55592 1.93578 0.883373 2.56922
1.01465 1.98611 0.497522 241.162
1.36766 1.03666 0.0406805 1.84431
1.0645 1.90882 0.603682 77.5877
1.66128 1.89644 0.884143 1.73606
1.13128 1.98367 0.602062 41.0482
1.12919 1.98367 0.557826 35.9289
1.53307 1.42289 0.798224 7.52112
1.02276 1.02362 0.183772 193.47
1.58645 1.1613 0.0819783 2.20539
1.86633 1.36113 0.908192 0.863426
1.24007 1.0149 0.288969 7.9596
1.88509 1.2722 0.764166 1.42969
1.8651 1.15991 0.82444 0.966245
1.84306 1.11842 0.885599 0.7919
1.1097 1.26689 0.0625398 57.277
1.01405 1.20681 0.385011 14.2214
1.89646 1.31091 0.783266 1.36992
1.12514 1.01588 0.434721 28.2737
1.03039 1.05861 0.313305 128.701
1.01544 1.08945 0.312225 99.3045
1.89176 1.29897 0.900128 0.845307
1.84066 1.76766 0.204456 1.48559
1.01503 1.13078 0.4311 35.92
1.8146 1.76266 0.140416 1.42226
1.02027 1.14987 0.37088 32.9298
1.84003 1.8805 0.148481 0.839229
1.8302 1.82108 0.102252 0.919279
1.82769 1.86629 0.119058 0.858879
1.01797 1.68848 0.197693 24.6764
1.01674 1.70705 0.0167001 234.729
1.40766 1.20579 0.874103 10.4022
1.34098 1.33855 0.855473 16.9653
1.19848 1.68783 0.0140697 18.3886
1.01792 1.83374 0.0179205 248.937
1.36751 1.36216 0.902284 13.9906
1.38438 1.28422 0.822168 15.1641
1.90211 1.59495 0.26578 1.4262
1.89949 1.5353 0.270631 1.46454
1.90039 1.57556 0.180409 1.28921
1.1526 1.52134 0.0135175 18.2418
1.04827 1.6649 0.563982 9.87663
1.86124 1.57585 0.168184 1.33255
1.96214 1.43201 0.0343593 0.211984
1.70626 1.54692 0.248094 3.99458
1.83355 1.51397 0.184332 1.69757
1.84927 1.23476 0.014465 0.278834
1.79339 1.60619 0.175543 2.06557
1.82553 1.11647 0.294896 1.19848
1.89747 1.23628 0.187177 0.883491
1.68146 1.85074 0.0545072 1.31219
1.81291 1.09917 0.195184 0.915564
1.43773 1.18369 0.0786618 5.2135
1.82122 1.09437 0.261026 1.04112
1.89927 1.18346 0.237753 0.90302
1.98562 1.2912 0.11327 0.208438
1.8082 1.09454 0.236173 1.04666
1.62671 1.88375 0.0350099 1.12078
1.30455 1.22617 0.882337 19.7053
1.33651 1.19118 0.871443 14.0367
1.31248 1.26803 0.94429 12.1893
1.19861 1.27321 0.825518 31.122
1.21336 1.3427 0.892111 26.5997
1.28867 1.10478 0.738247 19.5411
1.17729 1.36187 0.900075 34.3458
1.524 1.68662 0.102763 4.78395
1.24645 1.73755 0.0140697 10.2842
1.01423 1.85727 0.107293 64.78
1.20426 1.41365 0.670252 19.6288
1.6149 1.73489 0.156903 4.73593
1.68636 1.8365 0.0857539 1.70107
1.60878 1.32157 0.665525 6.49919
1.01561 1.9391 0.124163 214.037
1.01561 1.8985 0.136919 72.4463
1.53876 1.75633 0.182682 6.10822
1.02713 1.88804 0.410298 50.253
1.61976 1.72008 0.113734 3.582
1.26877 1.84831 0.016355 10.6001
1.56227 1.73355 0.160529 5.30569
1.10377 1.87506 0.357772 44.9903
1.98547 1.80237 0.316486 0.378205
1.87263 1.19969 0.208317 0.963035
1.69456 1.30351 0.131675 2.79341
1.98555 1.65457 0.267504 0.623066
1.09292 1.95078 0.380377 93.1436
1.73722 1.73149 0.0157611 0.521682
1.39085 1.11261 0.596282 10.809
1.96528 1.39784 0.804641 0.524345
1.79795 1.30734 0.158114 1.7099
1.75497 1.27135 0.0897502 1.49336
1.73958 1.3757 0.114658 2.09825
1.78319 1.2063 0.119471 1.13618
1.5792 1.61717 0.0156702 1.16025
1.73863 1.37968 0.154555 2.27894
1.77089 1.35517 0.096729 1.52571
1.69774 1.33269 0.10194 2.50024
1.88235 1.63724 0.0178377 0.324951
1.78378 1.30465 0.0934462 1.35155
1.66106 1.88482 0.188357 2.25406
1.91975 1.8628 0.322128 0.881791
1.48175 1.89819 0.222273 6.11682
1.46704 1.90152 0.983997 1.60008
1.46862 1.84702 0.173594 7.46453
1.48384 1.2869 0.0147716 1.58295
1.23864 1.05034 0.335892 15.3664
1.92036 1.44785 0.372341 1.47887
1.60059 1.78628 0.0308011 1.33736
1.97018 1.2991 0.342777 0.481049
1.57369 1.55968 0.0472956 2.44019
1.87448 1.08714 0.614459 0.957483
1.01459 1.94376 0.351043 144.224
1.37294 1.88514 0.215572 11.914
1.66994 1.98614 0.181526 0.722288
1.78887 1.96786 0.311972 0.752748
1.0484 1.86697 0.305643 46.2956
1.28182 1.65883 0.533207 16.9395
1.48304 1.85551 0.0146419 2.02251
1.40515 1.84937 0.169853 11.5448
1.39022 1.78731 0.221735 13.0514
1.42176 1.90637 0.750927 9.65932
1.52501 1.69566 0.0174582 1.74829
1.57571 1.7718 0.0146092 1.01715
1.45935 1.20197 0.475286 8.69634
1.38693 1.81773 0.679276 13.2921
1.57951 1.98523 0.343843 1.17546
1.63407 1.8127 0.381375 4.82685
1.57885 1.5246 0.0316254 2.0731
1.96445 1.88954 0.959425 0.186652
1.52738 1.98506 0.157898 1.42256
1.41979 1.98429 0.148316 2.36233
1.27106 1.98241 0.1685 11.3682
1.28248 1.47178 0.200448 18.4134
1.59447 1.88542 0.669826 4.29087
1.52499 1.87715 0.67686 6.08293
1.93586 1.04291 0.0801169 0.112335
1.55097 1.89856 0.66394 4.93054
1.49887 1.66744 0.826293 7.04266
1.5168 1.83104 0.571851 6.92272
1.65578 1.0557 0.0185199 0.371597
1.16876 1.8381 0.127692 43.4277
1.9822 1.10145 0.1331 0.137688
1.16386 1.88706 0.0500023 44.2838
1.14848 1.92773 0.0726124 68.2382
1.05354 1.8564 0.0453745 149.418
1.98426 1.16916 0.219601 0.226251
1.08421 1.88798 0.0892507 103.321
1.9848 1.11307 0.190786 0.195233
1.30444 1.98799 0.396756 6.22939
1.03562 1.87648 0.0667601 148.874
1.10773 1.93247 0.121331 98.9753
1.62646 1.84524 0.919072 2.3706
1.01517 1.72324 0.486201 6.78004
1.01738 1.61283 0.547598 5.97726
1.09669 1.86293 0.0699507 89.8971
1.46975 1.63073 0.164232 8.79888
1.13286 1.81736 0.716744 42.9491
1.14267 1.96864 0.185643 43.6375
1.22814 1.98678 0.338326 9.40801
1.25484 1.98595 0.752032 10.431
1.13017 1.7669 0.0455486 65.567
1.25932 1.97849 0.528678 13.3726
1.11622 1.7861 0.729821 36.9351
1.23357 1.98499 0.441602 13.8506
1.55828 1.91692 0.238547 4.22399
1.21387 1.7643 0.771386 28.6266
1.06447 1.97841 0.133929 203.548
1.17799 1.84662 0.588966 33.8032
1.14518 1.68278 0.695374 22.4965
1.06221 1.93564 0.0775605 174.514
1.12046 1.69209 0.562493 19.2368
1.15711 1.98482 0.210723 26.6299
1.02521 1.97861 0.0717735 250.107
1.02365 1.98207 0.174744 233.161
1.11177 1.81496 0.682145 43.4345
1.41468 1.61723 0.872415 10.3731
1.51366 1.51678 0.84918 7.11796
1.54924 1.17494 0.735217 5.99497
1.93918 1.63641 0.949475 0.292988
1.98427 1.6448 0.931732 0.263219
1.01466 1.51106 0.27556 7.96846
1.47 1.51948 0.848573 8.18189
1.44826 1.62851 0.890121 8.33755
1.51927 1.96933 0.216622 2.25571
1.53711 1.64934 0.885858 5.6406
1.10718 1.52292 0.684051 16.3488
1.73226 1.9207 0.94479 0.706511
1.86629 1.9216 0.951168 0.249473
1.93241 1.58286 0.93179 0.389994
1.34745 1.81795 0.84892 15.0133
1.30405 1.74122 0.593762 17.9275
1.12831 1.48594 0.666737 16.5621
1.6773 1.91505 0.986125 0.448344
1.83628 1.9307 0.925815 0.32345
1.62765 1.83447 0.953328 1.32977
1.16737 1.51367 0.573596 15.7015
1.95771 1.43681 0.15713 0.54486
1.95111 1.50206 0.0899013 0.412081
1.97038 1.57529 0.830495 0.479308
1.9211 1.4115 0.0831519 0.734965
1.58523 1.90702 0.938177 1.58637
1.98151 1.45584 0.0478367 0.190841
1.95574 1.55059 0.842545 0.541071
1.98601 1.47273 0.0965709 0.213897
1.96752 1.46316 0.080957 0.293965
1.12167 1.8952 0.645322 46.0974
1.13173 1.80328 0.636792 32.3443
1.19463 1.90052 0.716913 34.8979
1.2186 1.88025 0.634188 29.3257
1.86334 1.9434 0.321695 0.602918
1.98414 1.87511 0.449188 0.338117
1.96819 1.90141 0.46765 0.43096
1.9635 1.98276 0.384588 0.177464
1.14506 1.75205 0.724718 29.834
1.12232 1.78995 0.379545 32.6055
1.18842 1.49526 0.258509 20.7182
1.97794 1.82873 0.498874 0.535696
1.92163 1.54515 0.851757 0.833162
1.80533 1.94573 0.290348 0.920231
1.84267 1.98477 0.478362 0.490115
1.86984 1.84456 0.481203 1.47936
1.64404 1.66241 0.155296 4.11599
1.86847 1.86798 0.534924 1.35343
1.87648 1.98584 0.398302 0.352428
1.80781 1.95522 0.374473 0.917231
1.72319 1.75603 0.095349 1.95948
1.4587 1.77364 0.987033 2.33027
1.72333 1.66552 0.0964297 1.96979
1.649 1.7736 0.111441 3.02757
1.68295 1.76669 0.0949954 2.06765
1.69302 1.64391 0.116938 2.49549
1.46445 1.97985 0.947261 1.89537
1.45494 1.61025 0.100509 7.22683
1.56076 1.56436 0.126522 4.26084
1.56003 1.62639 0.165176 6.03884
1.04649 1.81967 0.953002 185.178
1.40706 1.56033 0.161706 11.131
1.47229 1.64367 0.118868 7.58697
1.47127 1.33562 0.446002 9.44559
1.44574 1.46963 0.218758 10.7749
1.3961 1.79024 0.986005 3.42302
1.4081 1.98524 0.787175 3.85472
1.91759 1.94318 0.106913 0.251304
1.35065 1.98488 0.945 2.96998
1.82703 1.29353 0.354091 2.05034
1.70591 1.12441 0.214651 1.7928
1.95539 1.56919 0.251659 0.73754
1.96782 1.91187 0.269579 0.298788
1.51979 1.90411 0.0146419 1.1954
1.98557 1.74411 0.247383 0.393466
1.62072 1.44717 0.0164248 1.20294
1.98541 1.72384 0.35558 0.568522
1.19074 1.85088 0.107076 36.9561
1.12694 1.84509 0.346003 36.8354
1.22583 1.90625 0.223133 30.4932
1.96783 1.62663 0.201105 0.518818
1.44939 1.6649 0.077823 7.45943
1.6783 1.60376 0.0147345 0.83279
1.16667 1.81311 0.388463 29.7585
1.16969 1.73384 0.12515 46.2546
1.16804 1.75972 0.0997678 45.158
1.65064 1.40206 0.013644 0.781417
1.09314 1.79801 0.116188 73.0284
1.76893 1.01383 0.298603 0.537613
1.2735 1.71751 0.0938659 21.957
1.94742 1.4074 0.0531073 0.324331
1.18066 1.86606 0.0663572 34.9715
1.93703 1.63012 0.0599439 0.370134
1.55011 1.98663 0.0520156 0.587449
1.98348 1.58114 0.305202 0.468593
1.98374 1.8567 0.239569 0.309836
1.98363 1.91212 0.352135 0.240248
1.68151 1.96687 0.429631 1.52275
1.09491 1.68911 0.175573 46.9728
1.2107 1.66043 0.114361 30.5466
1.26448 1.68193 0.114333 23.5971
1.23931 1.77805 0.104769 26.779
1.11254 1.6557 0.181322 40.2627
1.17599 1.68315 0.0915484 41.0177
1.95261 1.64293 0.500827 0.868164
1.78665 1.98532 0.418032 0.698302
1.11244 1.61281 0.801169 30.1954
1.96815 1.63591 0.841188 0.497578
1.10085 1.5127 0.785433 26.6002
1.98444 1.9123 0.749029 0.249378
1.10115 1.5271 0.74311 22.5594
1.09673 1.58604 0.814595 32.1002
1.1334 1.51815 0.820001 33.129
1.90878 1.89646 0.5492 0.881256
1.88806 1.41486 0.32564 1.69371
1.88351 1.47239 0.324732 1.77655
1.8812 1.48936 0.390178 1.84926
1.8803 1.50354 0.35334 1.85903
1.98651 1.98643 0.502122 0.118686
1.98405 1.91781 0.484014 0.288729
1.95864 1.94906 0.446602 0.300594
1.95292 1.10611 0.242515 0.346038
1.85949 1.70166 0.143317 1.17899
1.61631 1.25656 0.0123982 0.796491
1.07921 1.38462 0.333147 14.4257
1.95445 1.30227 0.0509241 0.264006
1.86874 1.73534 0.20697 1.29997
1.98494 1.23021 0.403112 0.37427
1.66839 1.41912 0.243233 4.0171
1.94274 1.25505 0.0157615 0.143826
1.46103 1.32772 0.952629 4.6119
1.75806 1.09747 0.656618 1.77564
1.86597 1.53748 0.157257 1.2937
1.87253 1.4935 0.196599 1.48669
1.71108 1.41533 0.0418101 1.06632
1.56748 1.34721 0.970275 2.24517
1.82421 1.61292 0.136767 1.46696
1.98426 1.20818 0.20779 0.197912
1.83663 1.64723 0.117174 1.31772
1.86845 1.59305 0.131053 1.28427
1.96657 1.83492 0.0410687 0.146257
1.83662 1.30349 0.106718 1.16294
1.80448 1.30957 0.0141644 0.384692
1.94026 1.18468 0.04778 0.217439
1.91795 1.54844 0.367025 1.32148
1.90555 1.6502 0.242191 1.21084
1.82108 1.98277 0.361071 0.611729
1.25202 1.83449 0.223911 28.3331
1.51757 1.47191 0.847646 6.38353
1.98201 1.96107 0.134572 0.121304
1.98409 1.86339 0.0640129 0.108674
1.25526 1.84937 0.268704 27.3739
1.29612 1.81758 0.205758 22.4494
1.97385 1.90398 0.155519 0.274717
1.83574 1.67201 0.0165882 0.416783
1.22163 1.83434 0.118471 31.9556
1.31896 1.79745 0.108995 18.1052
1.33269 1.95195 0.271122 9.85021
1.25687 1.92364 0.208871 22.1278
1.31251 1.96671 0.290004 10.0685
1.26427 1.88297 0.268594 27.3812
1.26226 1.95651 0.315019 15.9239
1.98557 1.69702 0.198687 0.328031
1.93447 1.9585 0.131872 0.213017
1.98557 1.70505 0.236742 0.348865
1.26201 1.92511 0.323733 17.5206
1.84005 1.57759 0.321127 2.04305
1.8956 1.53316 0.337774 1.56419
1.80076 1.64588 0.187449 2.08092
1.87553 1.66757 0.335198 1.53424
1.90467 1.63822 0.41052 1.79314
1.87306 1.72084 0.364461 1.56282
1.75988 1.14379 0.549344 2.31092
1.88068 1.62635 0.355889 1.74083
1.98374 1.05885 0.22192 0.160268
1.83489 1.04108 0.0658332 0.263793
1.88363 1.61357 0.396145 1.81091
1.94385 1.01418 0.243376 0.123034
1.56258 1.09778 0.835757 3.1091
1.56586 1.11441 0.799609 3.7807
1.66605 1.15241 0.808413 2.61799
1.05482 1.07939 0.354389 98.2179
1.63792 1.1494 0.802501 3.41223
1.8657 1.9326 0.624872 0.807348
1.58909 1.11225 0.850284 2.56134
1.63692 1.11332 0.809639 2.54767
1.13406 1.12951 0.744095 45.8164
1.0324 1.06323 0.466684 160.563
1.64318 1.70926 0.985719 0.872882
1.88511 1.36359 0.479207 1.99968
1.90558 1.8553 0.0339941 0.234882
1.60106 1.35322 0.204376 4.69404
1.731 1.14061 0.491066 2.35822
1.56278 1.01656 0.206121 1.10166
1.86847 1.04616 0.276821 0.479763
1.53592 1.26511 0.0135081 1.32074
1.83809 1.27426 0.445426 2.12762
1.46452 1.04845 0.265688 4.21697
1.89881 1.39026 0.956489 0.593386
1.88545 1.39019 0.926942 0.61059
1.84528 1.43962 0.852688 1.55098
1.50541 1.01323 0.243321 1.42973
1.40981 1.46204 0.0311315 4.66308
1.43826 1.47659 0.0154981 2.9446
1.38708 1.44849 0.0156334 3.31358
1.82024 1.38976 0.828176 1.9617
1.74286 1.42596 0.904006 1.95964
1.43147 1.22174 0.985488 2.40152
1.80683 1.50911 0.888083 1.52648
1.54524 1.3663 0.98377 1.94063
1.01514 1.43709 0.389402 4.55885
1.86318 1.45313 0.907549 0.990136
1.58626 1.47609 0.952475 3.1518
1.52184 1.0155 0.388147 1.7643
1.14499 1.98582 0.370437 23.0459
1.01513 1.50942 0.530692 3.90591
1.11967 1.66671 0.390632 19.9069
1.19822 1.78013 0.166279 34.7886
1.09922 1.03464 0.454195 59.4341
1.10402 1.63355 0.37822 17.5557
1.43047 1.01842 0.32093 3.0032
1.10387 1.60371 0.296484 22.1379
1.42239 1.0172 0.595071 3.08069
1.09924 1.64021 0.243341 27.2028
1.44683 1.51541 0.221666 10.5527
1.91839 1.59308 0.778957 1.08399
1.90197 1.61589 0.770504 1.20806
1.0992 1.05557 0.222357 74.3236
1.83348 1.7365 0.721451 2.01549
1.82256 1.63392 0.750799 2.10551
1.51864 1.18128 0.983811 1.30815
1.88688 1.66113 0.814682 1.19988
1.91408 1.67567 0.792938 1.06745
1.89748 1.70918 0.755378 1.30739
1.86042 1.06668 0.968407 0.173037
1.90142 1.62128 0.714169 1.39732
1.04636 1.4117 0.829145 31.3223
1.18029 1.01593 0.634327 20.6394
1.07729 1.22379 0.649068 30.94
1.12176 1.05377 0.630357 61.5432
1.31954 1.04755 0.660744 9.28981
1.01607 1.20035 0.791805 25.1849
1.38144 1.90074 0.405195 10.4941
1.01547 1.09529 0.650017 118.965
1.0142 1.21447 0.587203 12.3296
1.36667 1.90509 0.305675 12.142
1.30858 1.30034 0.944134 12.1064
1.37865 1.41258 0.774627 15.2036
1.0572 1.0145 0.743529 208.764
1.41333 1.87924 0.376194 9.01686
1.40788 1.83928 0.30201 12.6807
1.48386 1.83653 0.236949 7.61251
1.47182 1.90214 0.160756 5.79389
1.57687 1.80737 0.226192 5.63507
1.50057 1.76603 0.15832 6.51844
1.03072 1.11172 0.617805 77.9174
1.01494 1.2475 0.74185 16.2644
1.76654 1.68652 0.887922 1.89465
1.7754 1.69667 0.318393 2.65104
1.4888 1.87701 0.247889 6.5168
